Data File:,'13211530 SB NB 2399N.rdf'
Site Code:,'17G SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
223,NB,6/11/2015 4:57:21.067,5,613,9,58.41,61.30,61.96,-0.67,16.33,4.54,32.58,4.14
224,NB,6/11/2015 4:57:22.847,5,615,9,58.95,1.11,1.78,-0.56,12.46,34.47,4.22,8.55
225,NB,6/11/2015 4:57:26.097,6,618,10,60.30,2.57,3.25,-1.11,12.80,4.48,32.08,4.29,4.12
226,SB,6/11/2015 5:00:01.816,2,588,3,57.88,215.22,215.41,-3.90,11.27
227,NB,6/11/2015 5:00:34.569,5,613,9,57.14,187.82,188.47,0.14,18.72,4.56,18.13,4.20
228,NB,6/11/2015 5:00:35.349,2,581,1,56.63,0.24,0.78,-0.00,4.19
229,SB,6/11/2015 5:01:10.602,3,605,8,65.42,68.65,68.79,-1.16,15.45,39.21
230,SB,6/11/2015 5:01:10.803,2,592,4,61.80,0.00,0.20,4.95,37.78
231,NB,6/11/2015 5:01:13.712,2,600,5,23.55,38.31,38.36,-1.05,18.11
232,SB,6/11/2015 5:01:13.995,2,583,2,18.59,2.78,3.19,5.14,9.20
233,NB,6/11/2015 5:03:08.690,5,613,9,61.89,114.45,114.98,0.27,12.10,4.59,33.51,8.70
234,NB,6/11/2015 5:04:42.038,7,633,13,61.55,92.71,93.35,0.15,13.84,21.45,9.72,22.19,9.57,22.21
235,NB,6/11/2015 5:07:57.464,2,583,2,66.20,194.32,195.43,-7.08,9.27
236,NB,6/11/2015 5:10:58.536,5,613,9,61.13,180.98,181.07,-1.47,18.60,4.74,17.78,4.29
237,NB,6/11/2015 5:10:59.258,2,581,1,61.72,0.22,0.72,-20.71,4.36
238,SB,6/11/2015 5:11:35.736,2,583,2,57.14,621.41,621.74,-0.72,8.46
239,SB,6/11/2015 5:12:38.848,2,600,5,69.71,63.01,63.11,-1.76,18.80
240,SB,6/11/2015 5:13:15.076,7,633,13,64.39,36.04,36.23,0.00,12.78,21.75,9.85,21.59,9.51,22.09
241,SB,6/11/2015 5:14:45.334,2,583,2,56.49,89.22,90.26,0.60,9.85
242,SB,6/11/2015 5:15:09.581,3,605,8,64.95,24.13,24.25,1.42,18.72,32.71
243,SB,6/11/2015 5:15:09.820,2,592,4,62.85,0.00,0.24,4.39,32.72
244,SB,6/11/2015 5:17:57.582,2,583,2,57.07,167.41,167.76,-4.80,8.77
245,SB,6/11/2015 5:19:41.211,5,613,9,63.47,103.52,103.63,0.00,18.67,4.08,34.88,4.15
246,NB,6/11/2015 5:21:39.607,2,583,2,71.95,640.30,640.35,-10.53,9.11
247,SB,6/11/2015 5:22:18.706,2,588,3,67.50,156.83,157.50,-15.98,10.34
248,SB,6/11/2015 5:22:43.563,5,615,9,58.79,24.75,24.86,-1.00,15.94,35.33,4.17,3.59
249,SB,6/11/2015 5:22:51.851,4,608,8,59.11,7.60,8.29,-0.30,14.01,3.88,27.60
