Data File:,'13211532 NB SB 2392N.rdf'
Site Code:,'17I NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
211,SB,6/11/2015 4:44:21.876,2,583,2,56.28,3.33,3.84,-7.77,8.83
212,SB,6/11/2015 4:44:36.216,5,613,9,55.17,14.23,14.34,-0.90,11.58,4.36,28.77,10.02
213,NB,6/11/2015 4:45:46.494,5,603,7,59.74,170.27,170.75,2.47,10.14,8.00,4.11,3.59
214,SB,6/11/2015 4:45:46.749,2,592,4,60.30,69.86,70.53,2.04,39.65
215,NB,6/11/2015 4:46:21.836,2,583,2,66.30,35.05,35.34,-5.31,8.90
216,SB,6/11/2015 4:46:54.734,2,583,2,52.02,67.54,67.99,-4.05,9.00
217,SB,6/11/2015 4:47:08.220,6,618,10,60.96,13.37,13.49,-0.72,17.78,4.45,29.04,5.12,5.01
218,NB,6/11/2015 4:47:18.733,7,625,10,61.97,56.81,56.90,-0.56,19.02,4.28,3.72,16.18,21.94,4.04
219,NB,6/11/2015 4:47:23.400,3,601,6,61.80,3.91,4.67,-2.36,12.30,4.02
220,SB,6/11/2015 4:47:39.454,2,583,2,77.04,30.55,31.23,8.72,8.72
221,SB,6/11/2015 4:47:41.902,3,607,8,40.55,2.37,2.45,-1.94,21.54,21.19
222,SB,6/11/2015 4:47:42.172,2,583,2,14.73,0.00,0.27,0.11,6.90
223,NB,6/11/2015 4:47:42.176,2,583,2,15.08,18.60,18.78,-0.64,7.03
224,NB,6/11/2015 4:48:09.629,5,613,9,62.23,27.14,27.45,-0.26,19.93,4.15,30.75,5.04
225,NB,6/11/2015 4:49:15.482,2,588,3,59.82,65.20,65.85,-4.26,11.39
226,NB,6/11/2015 4:49:44.811,3,593,4,61.38,29.20,29.33,0.95,20.01,4.16
227,SB,6/11/2015 4:51:02.029,2,588,3,71.15,199.54,199.86,-5.36,10.89
228,SB,6/11/2015 4:52:02.454,2,588,3,76.78,60.32,60.42,-4.11,10.76
229,NB,6/11/2015 4:53:45.646,5,614,9,59.82,240.57,240.84,-0.29,13.38,4.10,8.26,21.80
230,SB,6/11/2015 4:54:42.630,2,583,2,60.79,160.08,160.18,-4.55,9.62
231,NB,6/11/2015 4:54:46.445,5,613,9,58.87,60.26,60.80,0.48,16.08,7.61,29.33,4.13
232,SB,6/11/2015 4:54:46.771,2,592,4,12.91,4.03,4.14,-0.72,38.71
233,NB,6/11/2015 4:54:46.774,3,594,4,11.63,0.00,0.33,3.15,38.20,14.69
234,SB,6/11/2015 4:54:48.774,2,592,4,39.44,0.00,2.00,-2.88,30.35
235,NB,6/11/2015 4:54:48.824,2,592,4,38.96,0.00,2.05,0.61,22.31
236,NB,6/11/2015 4:54:49.349,2,600,5,57.66,0.14,0.53,2.36,18.95
237,NB,6/11/2015 4:54:52.983,7,622,10,59.66,3.41,3.63,0.87,12.67,3.95,8.33,23.87,4.07,4.16
238,NB,6/11/2015 4:57:53.270,8,636,13,56.99,179.64,180.29,-0.09,18.66,4.35,18.10,3.84,3.41,17.00,4.02
239,NB,6/11/2015 4:58:40.587,6,618,10,59.58,46.49,47.32,0.00,12.26,4.11,29.70,3.93,8.03
240,SB,6/11/2015 4:58:40.906,2,592,4,12.37,231.60,232.13,-1.26,22.40
241,NB,6/11/2015 4:58:41.202,2,592,4,23.16,0.00,0.61,-5.00,33.70
242,SB,6/11/2015 4:58:44.788,2,600,5,65.33,2.59,3.88,-1.42,19.26
243,NB,6/11/2015 5:00:41.043,6,618,10,61.89,118.75,119.84,6.18,12.00,4.45,33.59,4.13,3.97
244,NB,6/11/2015 5:02:12.143,3,605,8,60.47,90.46,91.10,-0.21,13.72,21.07
245,NB,6/11/2015 5:02:12.390,3,584,2,18.70,0.00,0.25,-0.85,8.09,9.51
