  Data For Station: 43050050M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,Time,Lane,Speed,Axles,Length,A Bin,S Bin,L Bin,G Bin,H Bin,1_2,2_3,3_4,4_5,5_6,6_7,7_8,8_9,9_10,10_11,11_12,12_13,13 - 14,14 - 15,15 - 16,L1 Class,Mods,ID64,ID16,Samp,Change,L2 Class,Mods,ID64,ID16,Samp,Change,S.V.M.
,7/12/2014,5:52:10.87,1,56.6,2,10.9,3,9,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:52:11.64,1,0,2,9.4,2,8,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:52:15.58,1,55.2,2,11,3,8,2,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:52:18.85,1,56.4,5,58.9,9,9,5,5,5,16.7,4.3,33.9,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:52:45.83,1,50.5,2,9.5,2,9,2,2,2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:53:41.95,1,53.6,2,10.7,3,10,2,7,7,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:53:46.42,1,53.6,2,13.1,3,9,2,7,7,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:53:49.72,1,53,2,9.4,2,10,2,4,4,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:53:52.50,1,52.8,2,14.3,3,9,2,8,8,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:54:46.63,1,55.2,2,11,3,10,2,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:54:54.11,1,64.4,2,9.4,2,11,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:55:41.78,1,55.5,2,13.3,3,10,2,2,2,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:56:29.67,1,54.1,2,8.3,2,11,2,7,7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:56:43.82,1,31.8,2,9.1,2,10,2,8,8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:57:35.61,1,37.2,2,9.3,2,9,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:57:55.91,1,56.4,2,12.2,3,9,2,8,8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:58:40.02,1,58.5,2,9.2,2,10,2,2,2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,5:59:11.75,1,28.4,2,9.2,2,10,2,6,6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:00:36.73,1,53.3,2,11.9,3,8,2,8,8,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:01:05.71,1,53.8,2,10.7,3,9,2,6,6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:01:21.41,1,56.7,2,9.3,2,12,2,6,6,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:01:55.34,1,59.2,2,11.8,3,10,2,3,3,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:02:12.30,1,59.4,2,8.7,2,10,2,5,5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:03:15.86,1,54.9,2,11.4,3,9,2,1,1,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:03:18.70,1,56.7,2,8.8,2,9,2,8,8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:03:20.16,1,53.6,2,9.9,2,9,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:05:38.46,1,58.5,2,10.3,3,10,2,8,8,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:05:42.45,1,57.8,2,9.2,2,9,2,7,7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:06:01.55,1,56.9,2,8.4,2,10,2,7,7,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:06:57.31,1,60.1,2,8.6,2,10,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:07:10.37,1,58.5,2,10.4,3,10,2,2,2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:07:31.21,1,52.3,2,9.6,2,9,2,7,7,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:08:03.16,1,53,2,9.3,2,9,2,5,5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:08:34.86,1,51.5,2,4.9,1,8,2,6,6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:09:22.02,1,60.1,5,62.5,9,9,5,6,6,18.4,4.3,35.7,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:10:53.82,1,59.2,2,13.8,3,9,2,2,2,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:11:55.26,1,47.8,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:12:24.28,1,51.5,2,10.7,3,9,2,8,8,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:12:28.08,1,49.2,7,56.2,10,9,5,7,7,12.2,4.9,4.2,26.9,4,4,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:12:32.14,1,49,2,12.1,3,9,2,1,1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:12:33.61,1,46.9,5,47.1,9,9,5,2,2,11.2,4.3,27.5,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:14:18.51,1,61.1,2,10.9,3,10,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:14:56.16,1,43.2,2,9.2,2,10,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:14:58.87,1,58.5,2,10.9,3,9,2,7,7,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:16:25.94,1,54.9,2,8.7,2,9,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:16:29.44,1,55.2,2,9.9,2,8,2,2,2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:16:46.90,1,63.6,2,10,3,9,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:17:03.68,1,57.5,2,9.4,2,9,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:17:27.25,1,55.5,2,9.3,2,9,2,8,8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:17:56.73,1,53.6,6,31.8,14,8,3,2,2,6.7,4.7,3.8,4.4,12.1,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:19:15.69,1,58.5,2,12.6,3,9,2,1,1,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:19:37.09,1,56,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:19:58.07,1,23.6,2,12.9,3,9,2,6,6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:20:01.27,1,33.6,2,11.4,3,10,2,6,6,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:20:14.60,1,61.5,2,9.2,2,10,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:22:08.58,1,63.6,2,9.4,2,7,2,8,8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:22:36.93,1,24.7,2,13,3,10,2,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:23:28.66,1,52.5,2,13.2,3,10,2,5,5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:24:15.98,1,55.5,2,8.7,2,8,2,6,6,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:25:42.57,1,60.1,2,8.8,2,10,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:26:13.01,1,54.6,2,9.4,2,9,2,7,7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:26:14.53,1,55.2,2,13.3,3,9,2,7,7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:26:16.01,1,53.3,2,9.2,2,9,2,6,6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:26:57.30,1,28.6,2,10,3,9,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:26:58.08,1,0,2,14.4,3,9,2,1,1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:27:47.10,1,47.2,2,8.1,2,7,2,1,1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:28:05.44,1,56.4,2,10.2,3,11,2,8,8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:28:36.43,1,57,2,9.2,2,12,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:29:25.67,1,54.4,2,14.3,3,9,2,7,7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:29:55.80,1,57.5,5,59.2,9,9,5,3,3,17.4,4.3,33.4,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:30:23.77,1,56.6,2,9.2,2,10,2,7,7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:30:43.95,1,60.8,2,12.8,3,12,2,7,7,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:31:12.61,1,58.8,2,14.3,3,1,2,7,7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:31:34.16,1,52,2,11.6,3,9,2,7,7,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:31:39.14,1,55.7,2,9.5,2,9,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:31:40.27,1,55.2,2,9.1,2,11,2,7,7,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:32:15.25,1,60.1,2,9.9,2,11,2,6,6,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:32:20.28,1,59.1,2,10.8,3,9,2,7,7,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:32:22.00,1,56,2,8.9,2,7,2,8,8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:32:35.14,1,54.4,2,10.5,3,9,2,3,3,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:32:56.34,1,48.5,2,10.7,3,9,2,3,3,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:33:09.28,1,49.6,5,23.1,9,8,3,8,8,10.1,3.6,5,4.4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:35:09.69,1,58.2,2,8.7,2,9,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:35:16.03,1,59.4,2,14,3,9,2,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:36:02.66,1,53.8,2,12,3,7,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:36:04.98,1,54.9,10,67.7,13,8,5,1,1,10.2,3.3,3.3,3.7,4.4,30.6,4,4.1,4.1,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:37:17.23,1,55.5,2,11.7,3,8,2,1,1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:37:33.16,1,54.4,2,9.3,2,7,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:38:19.67,1,55.5,2,8.4,2,10,2,6,6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:38:23.21,1,56.4,2,8.4,2,9,2,7,7,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:07.19,1,54.4,2,8.8,2,9,2,7,7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:21.49,1,59.8,2,9.6,2,8,2,7,7,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:23.81,1,60.1,2,9.1,2,9,2,1,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:43.71,1,59.1,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:47.78,1,56.9,3,27.8,3,8,3,1,1,12,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:39:49.68,1,58.8,2,9.3,2,10,2,6,6,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:41:05.91,1,56,2,12.2,3,8,2,6,6,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:41:38.33,1,58.8,2,8.9,2,9,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:41:58.91,1,54.6,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:42:02.65,1,55.2,2,8.6,2,9,2,8,8,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:42:05.20,1,61.1,2,9.3,2,9,2,8,8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:42:54.40,1,57.2,7,84.3,13,9,6,2,2,19.7,4.5,28.7,4,11.9,15.5,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:43:10.67,1,58.2,2,12,3,8,2,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:43:35.48,1,54.4,6,32.7,14,9,3,2,2,6.8,4.7,3.7,4.5,13,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:43:54.49,1,57.2,3,27.6,3,9,3,1,1,12,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:43:57.37,1,56.7,2,9.9,2,9,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:44:26.77,1,55.5,2,8.1,2,8,2,1,1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:44:27.99,1,54.6,2,10.1,3,9,2,6,6,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:44:47.45,1,55.2,2,10.3,3,8,2,4,4,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:44:56.68,1,57.8,2,8.6,2,8,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:45:48.75,1,58.5,2,10.8,3,9,2,3,3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:46:30.01,1,55.2,2,8.6,2,10,2,6,6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:46:40.37,1,56.7,2,5.5,1,9,2,6,6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:46:42.33,1,56,2,8.2,2,9,2,1,1,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:46:54.96,1,56.4,2,8.6,2,9,2,7,7,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:47:21.73,1,53.8,2,9,2,10,2,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:47:25.29,1,51.5,2,11,3,9,2,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:47:27.08,1,51.8,2,8.4,2,8,2,1,1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:48:18.68,1,51.3,2,9.7,2,10,2,6,6,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:48:36.86,1,55.7,2,8.6,2,9,2,4,4,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:49:02.51,1,57.5,2,13.1,3,9,2,5,5,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:49:21.00,1,57.8,2,8.3,2,10,2,8,8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:49:54.22,1,54.6,2,8.7,2,9,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:50:02.60,1,58.5,2,10,3,10,2,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:50:11.34,1,60.1,2,8.7,2,11,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:51:03.85,1,49.2,2,9.8,2,10,2,7,7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:51:05.63,1,49.8,2,8.6,2,10,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:51:08.03,1,49.2,2,8.9,2,8,2,4,4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:51:35.13,1,57.8,2,10,3,10,2,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:52:34.67,1,58.2,2,8.6,2,9,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:53:06.58,1,59.1,4,36.9,3,9,4,7,7,14.3,19.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:53:27.72,1,55.7,2,10.9,3,9,2,6,6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:53:49.11,1,56.9,2,11.6,3,9,2,1,1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:54:39.44,1,57.2,2,13.1,3,9,2,6,6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:55:13.90,1,56,2,12.9,3,12,2,7,7,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:55:15.47,1,54.1,3,28.2,3,11,3,5,5,13.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:55:25.36,1,36,2,9.4,2,12,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:55:31.78,1,58.5,2,8.8,2,8,2,6,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:55:52.22,1,57.2,2,12.1,3,8,2,6,6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:56:11.86,1,27.1,2,10.1,3,8,2,7,7,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:56:18.07,1,51.8,4,46.1,8,7,4,6,6,21.3,16.9,7.9,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:56:51.20,1,50.3,2,9,2,8,2,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:57:00.40,1,54.1,2,9,2,8,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:57:02.79,1,55.2,2,8.7,2,7,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:57:09.97,1,51.5,2,14.5,3,7,2,1,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:57:31.05,1,56,2,9.3,2,7,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:57:42.29,1,59.2,2,14.5,3,7,2,1,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:58:16.28,1,54.1,2,13.4,3,7,2,1,1,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:58:18.48,1,57.8,2,10.8,3,8,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:58:21.30,1,59.2,2,9.2,2,7,2,7,7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:58:37.84,1,54.6,2,8.8,2,10,2,5,5,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:21.72,1,53.3,2,8.9,2,10,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:37.70,1,48.8,2,8.9,2,10,2,7,7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:38.90,1,48.1,2,14,3,10,2,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:40.44,1,50.8,2,9.2,2,9,2,6,6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:42.09,1,53.6,2,8.6,2,10,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:50.89,1,57.2,2,11.4,3,9,2,2,2,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,6:59:53.00,1,55.5,2,9.5,2,11,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:00:11.94,1,54.1,2,9.5,2,9,2,5,5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:00:36.29,1,53.3,2,12.9,3,8,2,6,6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:00:55.18,1,53.3,2,8.7,2,10,2,7,7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:01:40.68,1,53.8,2,8.6,2,8,2,6,6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:02:23.61,1,50.3,2,8.9,2,10,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:02:25.91,1,49.6,2,8.9,2,8,2,8,8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:02:27.45,1,55.5,2,11.6,3,8,2,1,1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:02:55.19,1,56,2,8.9,2,10,2,7,7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:03:09.17,1,59.8,2,9.2,2,8,2,6,6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:03:40.35,1,56,2,8.7,2,8,2,6,6,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:03:54.55,1,63.3,4,35.4,3,8,4,4,4,14.4,18.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:06.70,1,65.2,2,10.2,3,9,2,2,2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:18.84,1,53.3,4,35.1,3,9,4,2,2,14.1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:36.93,1,31.5,2,8.8,2,9,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:44.22,1,52.8,2,11,3,10,2,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:46.84,1,53.1,2,12.2,3,9,2,2,2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:49.49,1,53.3,2,9,2,9,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:04:56.22,1,57.8,2,9.3,2,9,2,4,4,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:05:47.51,1,56.4,7,68.8,13,9,5,6,6,20.9,4.5,31,4,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:05:57.48,1,61.8,2,9.6,2,8,2,7,7,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:06:10.96,1,60.8,2,8.8,2,9,2,3,3,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:06:13.28,1,60.8,4,36.3,3,9,4,5,5,11.9,20.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:06:33.29,1,59.4,2,9.6,2,9,2,1,1,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:06:54.17,1,55.7,2,9.4,2,11,2,3,3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:06:57.32,1,52.8,2,9,2,8,2,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:07:38.46,1,52.8,2,9.4,2,9,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:07:44.16,1,53.3,2,8.5,2,11,2,6,6,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:08.92,1,57.2,2,11.8,3,11,2,2,2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:09.77,1,0,2,9.1,2,8,2,5,5,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:20.42,1,55.7,2,8.9,2,11,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:23.37,1,54.9,2,12.1,3,8,2,1,1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:26.19,1,53.8,2,8.9,2,9,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:27.05,1,0,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:29.92,1,53.1,2,10.2,3,9,2,6,6,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:33.28,1,54.9,2,8.4,2,9,2,7,7,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:38.59,1,51.8,3,26.4,3,9,3,2,2,12.1,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:41.30,1,52.5,2,8.1,2,9,2,1,1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:43.51,1,51,6,74.4,12,10,5,7,7,17.3,4.3,21,9.2,22.6,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:49.76,1,57.3,2,9,2,9,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,7:08:52.25,1,53,2,8.8,2,9,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
