Data File:,'13211513 WB EB 2 2401N.rdf'
Site Code:,'13211513 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
197,EB2,5/28/2015 6:40:25.939,2,600,5,60.82,24.30,24.49,1.47,13.44
198,WB,5/28/2015 6:41:34.912,3,605,8,57.29,103.91,104.00,-5.04,14.17,13.95
199,WB,5/28/2015 6:41:52.851,2,588,3,60.38,17.60,17.94,-3.18,11.98
200,WB,5/28/2015 6:41:56.012,2,588,3,55.30,3.03,3.16,-5.89,11.06
201,WB,5/28/2015 6:42:56.707,2,583,2,43.13,60.56,60.70,1.48,9.54
202,WB,5/28/2015 6:42:59.582,2,588,3,45.78,2.72,2.87,0.82,10.35
203,WB,5/28/2015 6:43:07.750,2,583,2,56.90,8.01,8.17,4.72,8.65
204,WB,5/28/2015 6:43:28.576,6,618,10,60.71,20.72,20.83,1.43,18.93,4.49,29.80,5.23,5.19
205,WB,5/28/2015 6:43:51.254,3,601,6,64.45,21.97,22.68,4.69,18.76,4.43
206,WB,5/28/2015 6:43:53.253,2,583,2,64.32,1.76,2.00,-10.36,8.79
207,WB,5/28/2015 6:44:16.607,3,601,6,63.71,23.26,23.35,5.07,15.74,4.87
208,WB,5/28/2015 6:44:33.413,2,588,3,59.95,16.59,16.81,-3.58,10.43
209,WB,5/28/2015 6:44:35.032,2,588,3,56.51,1.50,1.62,3.97,12.11
210,WB,5/28/2015 6:45:01.426,2,588,3,59.21,26.25,26.39,-2.97,12.12
211,WB,5/28/2015 6:45:35.766,6,620,10,59.42,34.20,34.34,2.22,20.15,4.75,19.02,16.20,4.31
212,WB,5/28/2015 6:45:39.053,2,583,2,57.78,2.55,3.29,-0.96,8.80
213,WB,5/28/2015 6:45:46.887,2,600,5,60.60,7.73,7.83,-6.52,13.13
214,WB,5/28/2015 6:46:50.072,4,610,8,54.85,63.04,63.19,2.94,18.88,28.60,4.04
215,WB,5/28/2015 6:46:52.556,2,588,3,55.39,1.85,2.48,-1.27,11.70
216,WB,5/28/2015 6:46:56.157,2,600,5,59.53,3.46,3.60,-3.52,12.93
217,WB,5/28/2015 6:46:58.717,2,583,2,57.58,2.41,2.56,-7.94,9.25
218,WB,5/28/2015 6:47:00.589,2,588,3,57.88,1.76,1.87,1.45,11.79
219,WB,5/28/2015 6:47:14.045,2,600,5,63.47,13.32,13.46,8.59,13.40
220,WB,5/28/2015 6:48:13.440,2,583,2,58.49,59.25,59.40,-9.77,8.73
221,WB,5/28/2015 6:48:14.270,2,583,2,55.58,0.73,0.83,-7.65,8.65
222,WB,5/28/2015 6:48:15.980,2,600,5,57.68,1.60,1.71,0.63,13.35
223,WB,5/28/2015 6:48:17.276,2,588,3,58.28,1.14,1.30,-0.84,10.25
224,WB,5/28/2015 6:48:35.890,2,583,2,65.20,18.49,18.61,-10.71,8.85
225,WB,5/28/2015 6:48:49.661,2,600,5,62.64,13.68,13.77,0.76,14.23
226,WB,5/28/2015 6:48:50.665,2,583,2,61.72,0.85,1.00,-2.32,8.82
227,WB,5/28/2015 6:50:08.769,2,600,5,60.82,78.01,78.10,0.73,13.46
228,WB,5/28/2015 6:50:11.024,2,583,2,61.27,2.10,2.25,-6.45,9.21
229,WB,5/28/2015 6:50:12.968,2,583,2,57.38,1.84,1.94,-9.78,8.24
230,WB,5/28/2015 6:51:47.083,2,588,3,63.83,94.02,94.11,-0.93,12.18
231,WB,5/28/2015 6:52:00.214,3,605,8,64.20,13.00,13.13,3.00,13.17,14.41
232,WB,5/28/2015 6:52:04.429,2,600,5,68.53,3.92,4.22,3.15,13.54
233,EB2,5/28/2015 6:52:34.064,2,600,5,62.41,727.97,728.12,0.82,12.97
234,WB,5/28/2015 6:52:43.772,2,583,2,66.49,39.21,39.34,-12.81,9.75
235,WB,5/28/2015 6:53:26.643,2,583,2,55.85,42.77,42.87,-9.26,8.81
236,WB,5/28/2015 6:53:41.068,2,588,3,70.85,14.32,14.43,1.30,12.02
237,WB,5/28/2015 6:53:55.979,5,613,9,61.95,14.79,14.91,-0.77,12.89,4.36,32.96,4.03
238,WB,5/28/2015 6:53:59.016,2,588,3,63.11,2.45,3.04,-5.13,10.57
239,EB2,5/28/2015 6:54:57.012,2,583,2,63.23,142.81,142.95,-6.99,9.34
240,WB,5/28/2015 6:55:00.346,2,583,2,54.05,61.22,61.33,-3.92,8.71
241,WB,5/28/2015 6:55:02.745,2,583,2,59.11,2.29,2.40,-7.79,9.09
242,EB2,5/28/2015 6:55:29.630,2,583,2,67.03,32.52,32.62,-6.80,9.55
243,WB,5/28/2015 6:56:44.109,2,583,2,62.18,101.26,101.36,-9.55,8.62
244,WB,5/28/2015 6:56:46.109,3,605,8,60.82,1.91,2.00,3.31,12.43,18.06
245,WB,5/28/2015 6:56:47.925,2,588,3,62.76,1.48,1.82,-5.52,11.55
246,WB,5/28/2015 6:57:21.488,2,600,5,58.69,33.44,33.56,2.52,14.21
247,WB,5/28/2015 6:57:35.080,2,583,2,64.95,13.43,13.59,-9.17,8.97
248,WB,5/28/2015 6:59:11.660,2,600,5,57.78,96.49,96.58,-2.97,19.54
249,WB,5/28/2015 6:59:43.686,2,583,2,64.82,31.79,32.03,-8.85,9.24
250,WB,5/28/2015 6:59:49.115,2,583,2,63.35,5.33,5.43,-10.16,8.57
251,WB,5/28/2015 6:59:50.933,2,583,2,62.52,1.72,1.82,-3.45,9.23
252,WB,5/28/2015 6:59:52.943,2,588,3,62.88,1.91,2.01,-1.80,12.00
253,WB,5/28/2015 6:59:57.517,2,583,2,55.67,4.44,4.57,-7.42,7.98
254,WB,5/28/2015 7:01:04.678,2,583,2,61.60,67.06,67.16,-10.86,9.17
255,WB,5/28/2015 7:01:50.254,2,583,2,57.48,45.47,45.58,-7.70,8.46
256,WB,5/28/2015 7:01:59.273,2,581,1,59.63,8.92,9.02,-15.35,5.31
257,WB,5/28/2015 7:02:01.613,2,583,2,59.21,2.28,2.34,-6.80,9.18
258,WB,5/28/2015 7:02:41.267,2,600,5,57.88,39.55,39.65,3.63,14.23
259,WB,5/28/2015 7:02:51.433,4,610,8,59.31,10.00,10.17,-2.06,13.44,15.85,5.56
260,WB,5/28/2015 7:03:33.577,2,588,3,56.51,41.74,42.14,-1.57,10.02
261,WB,5/28/2015 7:03:34.641,2,583,2,54.58,0.94,1.06,-10.20,8.13
262,WB,5/28/2015 7:04:47.053,3,589,3,62.52,72.31,72.41,-1.84,11.12,11.96
263,WB,5/28/2015 7:04:48.316,2,600,5,62.41,1.01,1.26,1.50,14.23
264,WB,5/28/2015 7:05:09.613,2,600,5,59.63,21.14,21.30,-1.94,14.26
265,WB,5/28/2015 7:07:14.798,7,634,13,59.53,125.02,125.18,1.44,16.62,4.02,30.11,4.00,13.10,12.20
266,WB,5/28/2015 7:07:20.835,2,583,2,57.98,5.13,6.04,-9.83,9.28
267,WB,5/28/2015 7:07:21.870,2,600,5,57.98,0.93,1.04,-3.10,13.59
